Protein Group Name	Representative Protein Description	Total Amino Acids	Sequence Coverage (%)	Sequence Coverage Unshared only (%)	Sequence Redundancy (%)	Numbers of Proteins	# of PSMs	# of Unique Peptides	# Shared Peptides	# PSMs in Experiment	# Unique Seq in Experiment	# Shared Peptides in Experiment	P-Score	# Quantified PSMs	# Quantified Peptides	Uniprot IDs	Gene Names	Uniprot	tmpSum	0min_1	0min_2	0min_3	0min_4	5min_1	5min_2	5min_3	60min_1	60min_2	60min_3	mean0min	mean5min	log05	mean60min	log060	pVal05	qVal05	pVal060	qVal060
PG242625	sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha; mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1	366	46.17	46.17	9.563	1	60	17	0	10	10	0	5.06e-248	10	10	P50213	IDH3A	P50213	16918657.296	1692133.2299	1742529.4327	1661917.1746	1753309.7975	1696362.4644000002	1513925.444	1787580.0041	1614534.5152	1686956.8002	1753309.7975	1712472.408675	1665955.9708333332	-0.03973047103124449	1684933.7043	-0.02338891559437517	0.525787490922557	0.546999175356747	0.644479478457626	0.43361813863253
PG252586	sp|O15117-3|FYB_HUMAN Isoform 3 of FYN-binding protein OS=Homo sapiens GN=FYB	839	42.91	42.91	11.08	3	104	27	0	11	11	0	0.0	11	11	O15117|O15117-2|O15117-3	FYB	O15117-3	16907669.964999996	1501808.3487	1594458.4492	1513925.444	1542605.6168	1599166.6094999998	1795377.8464000002	1724882.3113000002	1807565.8147999998	1826171.7225000001	1998948.834	1538199.464675	1706475.5890666668	0.14977718134828347	1877562.1237666665	0.2876180479949796	0.0274110234931402	0.179098979792855	0.0009534291732766	0.0074216839978598
PG245407	sp|P35249|RFC4_HUMAN Replication factor C subunit 4 OS=Homo sapiens GN=RFC4 PE=1 SV=2	363	53.99	53.99	17.36	1	70	18	0	8	8	0	6.54e-274	8	8	P35249	RFC4	P35249	16902309.485999998	1530891.4535	1565725.8645	1476811.292	1639889.5352	1642481.9775	1711871.1112	1700308.6452	1814124.8960000002	1856364.8715	1919662.9531	1553329.5362999998	1684887.2446333335	0.11728811959337289	1863384.2402	0.2625612691323241	0.0502285226654007	0.224819406271324	0.0013615299986496	0.0088973980153374
PG244855	sp|P43686|PRS6B_HUMAN 26S protease regulatory subunit 6B OS=Homo sapiens GN=PSMC4 PE=1 SV=2	418	63.16	61.48	26.08	1	109	33	1	21	19	1	0.0	17	15	P43686	PSMC4	P43686	16858265.835	1605200.1387	1679881.2208	1728502.5984999998	1840838.0322	1753309.7975	1736794.5677	1685486.7752999999	1661917.1746	1635017.2577	1510945.709	1713605.4975500002	1725197.0468333333	0.009726137973739238	1602626.7137666668	-0.0965965837149236	0.847055389396606	0.648750899077644	0.172938536833525	0.187813187048886
PG242548	sp|Q9H0C8|ILKAP_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens GN=ILKAP PE=1 SV=1	392	46.94	46.94	6.633	1	54	17	0	14	13	0	8.39e-231	14	13	Q9H0C8	ILKAP	Q9H0C8	16824266.892	1467309.4303	1530891.4535	1536519.9945999999	1688881.4526	1597191.9628	1700308.6452	1707888.2141	1764276.4023000002	1848649.2568	1969405.0629	1555900.58275	1668462.9407000002	0.10076976274747579	1860776.9073333333	0.25815521835551425	0.132981662742723	0.321587646587194	0.0050281700707581	0.0182577001366229
PG246947	sp|P60174|TPIS_HUMAN Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3	286	68.18	68.18	11.89	1	175	18	0	13	9	0	1.72e-289	12	8	P60174	TPI1	P60174	16784628.161000002	1803184.6270999997	1499351.7321000001	1580953.9641	1960187.3684999999	1848649.2568	1409238.4589	1814124.8960000002	1605200.1387	1753309.7975	1563130.2886	1710919.42295	1690670.8705666668	-0.017175984546426697	1640546.7416	-0.06059511765357584	0.881634870855813	0.660115108102097	0.605264827056537	0.418246776826921
PG244947	sp|P62906|RL10A_HUMAN 60S ribosomal protein L10a OS=Homo sapiens GN=RPL10A PE=1 SV=2	217	66.36	66.36	36.87	1	143	20	0	25	15	0	1.34e-303	18	13	P62906	RPL10A	P62906	16717746.574	1819769.3294	1753309.7975	1707888.2141	1476811.292	1565725.8645	1652056.6335	1635017.2577	1657557.3766	1654937.4299	1773395.3204	1689444.6582499999	1617599.9185666665	-0.06269426266693073	1695296.7089666668	0.0049887019683589225	0.467093049237405	0.52533788630169	0.91548710972725	0.526581414121849
PG244802	sp|P35998|PRS7_HUMAN 26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3	433	73.9	73.9	30.95	1	137	32	1	20	18	1	0.0	17	15	P35998	PSMC2	P35998	16677393.402000003	1528491.0332	1542605.6168	1548591.9773	1700308.6452	1569838.2078	1608238.0728	1692133.2299	1753309.7975	1809847.0892999999	1875091.6138999998	1579999.318125	1623403.1701666666	0.03909740012699615	1812749.5002333333	0.1982556402968871	0.500590248454569	0.539512871492144	0.0087530433297435	0.0256184651952727
PG243392	sp|Q9Y383|LC7L2_HUMAN Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=1 SV=2	392	62.76	48.72	25.51	1	192	32	7	18	13	5	0.0	10	8	Q9Y383	LUC7L2	Q9Y383	16646967.551000003	1787580.0041	1704967.4016	1652056.6335	1787580.0041	1748937.5246	1716375.0267	1654937.4299	1636935.2611	1594458.4492	1372646.9931	1733046.0108250002	1706749.9937333334	-0.02205821069139278	1534680.2344666666	-0.17537186988966819	0.673478768311015	0.599208368710033	0.0414915977870459	0.0711056784260822
PG255213	sp|P25789|PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1	261	78.54	25.29	9.579	1	52	18	8	19	15	5	1.9199999999999998e-246	11	8	P25789	PSMA4	P25789	16640161.352999998	1969405.0629	1799635.5318	1864051.7728	1974058.6945	1809847.0892999999	1449678.8683	1639889.5352	1464901.1013	1397666.8889000001	1306587.7471	1901787.7655	1633138.4976000001	-0.2197091110058009	1389718.5791	-0.45256349043742106	0.0261176500849634	0.174663551296205	0.0001038482918667	0.0025670041937319
PG256377	sp|Q9UHB9|SRP68_HUMAN Signal recognition particle subunit SRP68 OS=Homo sapiens GN=SRP68 PE=1 SV=2	627	52.79	52.79	9.569	1	104	34	0	16	15	0	0.0	15	15	Q9UHB9	SRP68	Q9UHB9	16591952.714	1499351.7321000001	1510945.709	1496667.1548000001	1605200.1387	1664005.3696	1642481.9775	1657557.3766	1819769.3294	1799635.5318	1864051.7728	1528041.1836500003	1654681.5745666667	0.11487018550215218	1827818.8779999998	0.2584396908168416	0.0348661836618071	0.193171995196026	0.0007762832597767	0.0066870002901182
PG249155	sp|P36542|ATPG_HUMAN ATP synthase subunit gamma; mitochondrial OS=Homo sapiens GN=ATP5C1 PE=1 SV=1	298	40.27	40.27	5.705	2	55	14	0	13	9	0	8.12e-184	12	8	P36542|P36542-2	ATP5C1	P36542	16570148.072999999	1974058.6945	1787580.0041	1948063.1294	1728502.5984999998	1742529.4327	1515836.6459	1696362.4644000002	1476811.292	1447364.5796	1285098.9379	1859551.106625	1651576.1809999999	-0.17111088127750276	1403091.6031666668	-0.40634519775857725	0.0496590838657839	0.224819406271324	0.0007585263899468	0.0066260617568454
PG251455	sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens GN=DNAJC8 PE=1 SV=2	253	54.55	54.55	37.94	1	47	19	0	14	12	0	2.41e-258	13	11	O75937	DNAJC8	O75937	16562600.076000003	1572139.1166	1587245.4537999998	1574167.6576999999	1464901.1013	1707888.2141	1764276.4023000002	1597191.9628	1724882.3113000002	1736794.5677	1770490.3217	1549613.33235	1689785.5264	0.12493187456362154	1744055.7335666667	0.17053787247741947	0.0548692428200211	0.231037412125991	0.0086253964405478	0.025342715757866
PG251453	sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens GN=DNAJC7 PE=1 SV=2	494	54.45	54.45	13.56	1	103	29	0	15	14	0	0.0	13	12	Q99615	DNAJC7	Q99615	16532388.647	1657557.3766	1661917.1746	1686956.8002	1610251.4743000001	1649602.5757	1585446.4941	1664005.3696	1594458.4492	1704967.4016	1711871.1112	1654170.706425	1633018.1464666666	-0.018567302296547742	1670432.3206666668	0.014113406702018787	0.675399198387645	0.599322688784651	0.785248048629105	0.485919771599419
PG249807	sp|P40121|CAPG_HUMAN Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2	348	50.29	50.29	11.49	1	33	15	0	16	14	0	2.53e-229	15	14	P40121	CAPG	P40121	16496445.783	1385533.4668	1513925.444	1467309.4303	1676402.9413	1589621.6121	1672657.4133	1682574.6057999998	1682574.6057999998	1803184.6270999997	1991283.0111000002	1510792.8206	1648284.5437333332	0.1256594836788796	1825680.7479999997	0.2731286739698933	0.10742814417084	0.292745940862327	0.0129983451887046	0.0335130612232767
PG248708	sp|P61160|ARP2_HUMAN Actin-related protein 2 OS=Homo sapiens GN=ACTR2 PE=1 SV=1	394	51.78	51.78	12.44	1	114	20	1	19	14	0	6.309999999999999e-300	14	11	P61160	ACTR2	P61160	16484592.243	1542605.6168	1528491.0332	1492678.8319	1702618.7123	1652056.6335	1583149.7867	1669052.6461999998	1736794.5677	1760269.9695000001	1756350.9233	1566598.54855	1634753.0221333334	0.06143716353531683	1751138.4868333333	0.1606576553792855	0.312356300956113	0.445975194247164	0.0234422152469159	0.0492586888456764
PG252366	sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=2	369	46.61	46.61	21.41	1	86	21	0	15	14	0	6.52e-300	11	10	P50502	ST13	P50502	16430363.44	1770490.3217	1766851.0153	1818392.1487	1848649.2568	1756350.9233	1575398.9024	1594458.4492	1548591.9773	1489150.9612	1232599.7457	1801095.685625	1642069.4249666666	-0.13335970435728584	1423447.5614	-0.33948548199174244	0.0378651662811116	0.198562713373931	0.0034104363841291	0.0146611936100642
PG242377	sp|Q14103-4|HNRPD_HUMAN Isoform 4 of Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens GN=HNRNPD	287	59.93	21.6	40.07	1	127	28	19	33	21	15	0.0	7	5	Q14103-4	HNRNPD	Q14103-4	16413407.421	1748937.5246	1716375.0267	1822214.5201	1940089.4943	1657557.3766	1243102.4962	1585446.4941	1610251.4743000001	1664005.3696	1438898.3932	1806904.141425	1495368.7889666667	-0.273018644584236	1571051.7457	-0.2017892719836365	0.0287389363476419	0.181208771244256	0.0219688230624927	0.0473871456410862
PG250755	sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1	511	51.27	51.27	6.654	1	77	26	0	10	10	0	0.0	10	10	P48444	ARCN1	P48444	16360076.466	1496667.1548000001	1515836.6459	1569838.2078	1635017.2577	1574167.6576999999	1605200.1387	1645216.9561	1711871.1112	1770490.3217	1818392.1487	1554339.81655	1608194.9174999997	0.049140329078445205	1766917.8605333334	0.18493302775584206	0.339406716997662	0.460681606513579	0.0080344494544945	0.0242647708736601
PG245120	sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2	3224	39.67	30.89	9.088	1	453	115	31	29	29	6	0.0	23	23	P49792	RANBP2	P49792	16334798.052000001	1429767.599	1492678.8319	1518347.0155	1569838.2078	1575398.9024	1548591.9773	1679881.2208	1740170.1572	1778313.7887000002	1932135.9000999997	1502657.91355	1601290.7001666666	0.09171862917191535	1816873.282	0.2739411911919361	0.124361360357731	0.312245475629231	0.0018154433731528	0.0106405978422118
PG252052	sp|P49411|EFTU_HUMAN Elongation factor Tu; mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2	452	65.71	65.71	12.83	1	153	28	0	23	16	0	0.0	18	14	P49411	TUFM	P49411	16275821.022	1753309.7975	1707888.2141	1787580.0041	1836039.9711	1733338.7357	1536519.9945999999	1544336.5196	1506774.9942	1475847.5641	1364383.2046	1771204.4966999998	1604731.7499666668	-0.14239863608787243	1449001.920966667	-0.2896712824216093	0.0419431867271955	0.209879589084298	0.0008819173047768	0.0071373433983964
PG255819	sp|Q9Y230|RUVB2_HUMAN RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3	463	70.84	70.84	14.25	1	124	29	0	17	13	0	0.0	14	11	Q9Y230	RUVBL2	Q9Y230	16264425.213999998	1614534.5152	1692133.2299	1578474.9006	1740170.1572	1578474.9006	1572139.1166	1563130.2886	1623284.6053	1657557.3766	1661917.1746	1656328.2007250001	1571248.1019333333	-0.0760775686969417	1647586.3855	-0.007634460622485194	0.168164621987068	0.349310085917767	0.899793746555677	0.520806013002355
PG255725	sp|P55809|SCOT1_HUMAN Succinyl-CoA:3-ketoacid coenzyme A transferase 1; mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1	520	51.35	51.35	1.346	1	88	19	0	12	12	0	8.34e-273	12	12	P55809	OXCT1	P55809	16225738.879	1513925.444	1627264.0378	1522525.9569	1654937.4299	1600744.96	1580953.9641	1652056.6335	1652056.6335	1685486.7752999999	1740170.1572	1579663.21715	1611251.8525333332	0.02856500748931732	1692571.1886666666	0.09959950424774712	0.582936584758725	0.571124381195942	0.0990255743977805	0.127280197058455
PG264205	tr|H3BTN5|H3BTN5_HUMAN Pyruvate kinase (Fragment) OS=Homo sapiens GN=PKM PE=1 SV=1	485	78.35	21.24	35.26	1	469	49	36	89	37	27	0.0	15	7	H3BTN5	PKM	H3BTN5	16153257.451999998	1532503.3177999998	1532503.3177999998	1481803.2399	1629708.1088999999	1587245.4537999998	1696362.4644000002	1636935.2611	1702618.7123	1652056.6335	1682574.6057999998	1544129.4960999996	1640181.0597666667	0.08706133576635833	1679083.3172000002	0.120880072380572	0.126915211100505	0.315039715699249	0.0415299411394747	0.0711177959272679
PG242438	sp|P60842|IF4A1_HUMAN Eukaryotic initiation factor 4A-I OS=Homo sapiens GN=EIF4A1 PE=1 SV=1	406	68.23	34.98	15.52	1	267	30	17	46	22	10	0.0	23	11	P60842	EIF4A1	P60842	16132875.703000002	1510945.709	1476811.292	1610251.4743000001	1623284.6053	1704967.4016	1702618.7123	1558711.5991999998	1760269.9695000001	1605200.1387	1600744.96	1555323.27015	1655432.5710333334	0.08999377600560203	1655405.0227333333	0.08996976770276618	0.164440041620541	0.347040554380426	0.177286700611658	0.191258435605956
PG255074	sp|O94906|PRP6_HUMAN Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1	941	49.1	49.1	9.352	1	154	48	0	20	19	0	0.0	20	19	O94906	PRPF6	O94906	16115297.751	1487963.9624	1508198.6505	1501808.3487	1285098.9379	1506774.9942	1589621.6121	1589621.6121	1856364.8715	1807565.8147999998	1984487.1557999998	1445767.474875	1562006.0728	0.11156452246533627	1882805.9473666667	0.3810487753353404	0.138102162241715	0.325447276918338	0.0009621479281612	0.0074216839978598
PG249861	tr|B1AK88|B1AK88_HUMAN Capping protein (Actin filament) muscle Z-line; beta; isoform CRA_d OS=Homo sapiens GN=CAPZB PE=1 SV=1	301	59.14	59.14	24.92	3	78	24	0	17	14	0	0.0	13	10	P47756-2|B1AK88|B1AK87	CAPZB	B1AK88	16052131.023000002	1702618.7123	1711871.1112	1657557.3766	1733338.7357	1591902.2421	1518347.0155	1632197.0578	1494275.6393	1506774.9942	1508198.6505	1701346.48395	1580815.438466667	-0.10600803811868804	1503083.0946666666	-0.17875221208217473	0.049449092146236	0.224819406271324	0.0033876548165864	0.0145908393978819
PG247684	sp|Q86UX7|URP2_HUMAN Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3 PE=1 SV=1	667	67.02	67.02	10.19	2	115	37	0	16	15	0	0.0	15	15	Q86UX7|Q86UX7-2	FERMT3	Q86UX7	16043964.616000002	1464901.1013	1506774.9942	1510945.709	1501808.3487	1560751.4278000002	1604209.3232999998	1642481.9775	1692133.2299	1702618.7123	1809847.0892999999	1496107.5383	1602480.9095333333	0.09909329198942696	1734866.343833333	0.2136106421123214	0.0482068917407367	0.222787659724923	0.0021393125068163	0.0116668394959009
PG245586	sp|P61353|RL27_HUMAN 60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2	136	69.85	65.44	33.09	1	84	15	1	25	11	1	2.26e-194	15	9	P61353	RPL27	P61353	16043928.231	1604209.3232999998	1553092.5171	1696362.4644000002	1724882.3113000002	1665513.6167	1856364.8715	1614534.5152	1572139.1166	1431021.1782	1247929.272	1644636.654025	1712137.6678	0.05802982143104688	1417029.8556000001	-0.2148987327875643	0.419108811967344	0.503823704567887	0.0337733172508077	0.0625446837372515
PG251116	tr|B0QY89|B0QY89_HUMAN Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens GN=EIF3L PE=1 SV=1	607	42.34	42.34	6.919	2	119	26	0	14	13	0	0.0	12	12	Q9Y262|B0QY89	EIF3L	B0QY89	16027613.276	1610251.4743000001	1608238.0728	1608238.0728	1669052.6461999998	1608238.0728	1563130.2886	1604209.3232999998	1589621.6121	1569838.2078	1636935.2611	1623945.0665250001	1591859.228233333	-0.02879007036266276	1598798.3603333335	-0.022514832751240332	0.504722618194225	0.541267895398906	0.621021766727305	0.423727408341348
PG249858	sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5	475	54.11	54.11	18.11	2	132	31	0	16	14	0	0.0	14	12	Q01518|Q01518-2	CAP1	Q01518	16022206.398000002	1704967.4016	1685486.7752999999	1635017.2577	1716375.0267	1685486.7752999999	1599166.6094999998	1623284.6053	1436839.9533	1464901.1013	1441249.9869	1685461.615325	1635979.3300333333	-0.04298925128275507	1447663.6805	-0.2194172956270975	0.354392053081025	0.469327185065778	0.0011898636909858	0.0082497049519826
PG242409	tr|D3DQV9|D3DQV9_HUMAN Eukaryotic translation initiation factor 4 gamma 2 (Fragment) OS=Homo sapiens GN=EIF4G2 PE=1 SV=1	907	49.72	49.72	9.923	4	166	46	0	19	17	0	0.0	19	17	P78344|P78344-2|D3DQV9|H0Y3P2	EIF4G2	D3DQV9	15976773.468000002	1492678.8319	1518347.0155	1443001.9774	1528491.0332	1572139.1166	1623284.6053	1583149.7867	1704967.4016	1707888.2141	1783134.9526	1495629.7145000002	1592857.8362	0.0908644715440092	1731996.8560999997	0.21168327189310032	0.0702564743802957	0.253297042206002	0.0021718393656762	0.0117316920060848
PG245584	sp|P62829|RL23_HUMAN 60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1	140	77.14	77.14	30.71	1	91	15	0	16	10	0	3.0399999999999995e-228	13	9	P62829	RPL23	P62829	15968827.723	1565725.8645	1600744.96	1589621.6121	1382598.9249	1479526.586	1574167.6576999999	1665513.6167	1685486.7752999999	1679881.2208	1724882.3113000002	1534672.840375	1573069.2868	0.035651080080452674	1696750.1024666668	0.144842963789805	0.619627486332529	0.583924173167569	0.0507303824592027	0.0814741674282133
PG245560	sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens GN=RPL7 PE=1 SV=1	248	66.13	66.13	39.92	1	137	27	0	26	19	0	0.0	15	14	P18124	RPL7	P18124	15947920.936	1719984.9918000002	1664005.3696	1605200.1387	1636935.2611	1528491.0332	1791236.079	1453795.857	1563130.2886	1471183.4114	1580953.9641	1656531.4403	1591174.3230666667	-0.05807368488670202	1538422.5547000002	-0.10671376625853031	0.430924869636292	0.507976405851164	0.0677154168002379	0.0991587739445658
PG250470	sp|Q9ULV4-3|COR1C_HUMAN Isoform 3 of Coronin-1C OS=Homo sapiens GN=CORO1C	527	32.07	30.74	1.518	3	64	17	1	10	8	0	1.5e-238	10	8	Q9ULV4|Q9ULV4-2|Q9ULV4-3	CORO1C	Q9ULV4-3	15944764.237000002	1403376.4454	1483978.3027	1555755.149	1494275.6393	1489150.9612	1591902.2421	1649602.5757	1654937.4299	1696362.4644000002	1891275.2421999997	1484346.3841	1576885.2596666666	0.08724989214637573	1747525.0455	0.23548533675786068	0.167291084363749	0.348846248929112	0.0074709091042015	0.0231336803083772
PG246232	sp|Q9NSD9|SYFB_HUMAN Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3	589	60.1	60.1	10.53	1	119	35	0	21	16	0	0.0	18	13	Q9NSD9	FARSB	Q9NSD9	15859436.18	1632197.0578	1597191.9628	1639889.5352	1645216.9561	1614534.5152	1724882.3113000002	1574167.6576999999	1487963.9624	1481803.2399	1429767.599	1628623.877975	1637861.4947333336	0.008159901480945968	1466511.6004333335	-0.15126497640316744	0.883927615431195	0.660787329360547	0.0087388729804107	0.0256099513633495
PG247956	sp|P00505|AATM_HUMAN Aspartate aminotransferase; mitochondrial OS=Homo sapiens GN=GOT2 PE=1 SV=3	430	59.07	59.07	9.767	1	71	24	0	9	9	0	0.0	9	9	P00505	GOT2	P00505	15831493.715	1424129.9186	1555755.149	1297091.7273	1558711.5991999998	1438898.3932	2800047.3267	1366865.9738	1380232.4108	1515836.6459	1396584.2539000001	1458922.098525	1868603.8979	0.35705793220624243	1430884.4368666664	-0.027995690535814556	0.283048774679227	0.429517258387095	0.757684018214633	0.476117990242925
PG254636	sp|P61758|PFD3_HUMAN Prefoldin subunit 3 OS=Homo sapiens GN=VBP1 PE=1 SV=3	197	68.53	64.97	24.37	1	55	17	1	9	9	1	1.1299999999999999e-229	8	8	P61758	VBP1	P61758	15826938.271	1411384.4454	1489150.9612	1403376.4454	1652056.6335	1548591.9773	1578474.9006	1610251.4743000001	1672657.4133	1688881.4526	1775425.0188000002	1488992.121375	1579106.1173999999	0.08477200462014864	1712321.2949	0.2016173098823823	0.225569985571618	0.391881831863386	0.0195071659689531	0.0436631957631994
PG255615	sp|P46781|RS9_HUMAN 40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3	194	72.16	72.16	44.33	1	141	25	0	20	16	0	2.900137e-317	12	11	P46781	RPS9	P46781	15788634.099000003	1818392.1487	1756350.9233	1766851.0153	1575398.9024	1558711.5991999998	1692133.2299	1382598.9249	1337921.6971	1574167.6576999999	1289799.8944	1729248.247425	1544481.2513333333	-0.16302263626498215	1400629.7497333332	-0.3040693581400866	0.0828000606632877	0.266216829570015	0.0077229389336559	0.0236378969549759
PG243985	sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens GN=NAT10 PE=1 SV=2	1025	50.15	50.15	7.122	1	156	46	0	14	14	0	0.0	14	14	Q9H0A0	NAT10	Q9H0A0	15760494.784000002	1415964.3357000002	1458127.9106	1438898.3932	1287778.9135	1458127.9106	1620417.6812	1560751.4278000002	1745580.9937	1787580.0041	1925667.1335999998	1400192.38825	1546432.3398666668	0.14331864447144552	1819609.3771333334	0.3780037055534926	0.0546043654879234	0.230995496879828	0.0004440685549558	0.0053032115683915
PG244710	sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=2	484	48.55	48.55	7.851	3	64	19	0	10	8	0	1.6999999999999998e-282	10	8	P30566|A0A1B0GTJ7|A0A1B0GWJ0	ADSL	P30566	15759605.1	1359228.8467	1392457.4645	1368623.6445	1532503.3177999998	1522525.9569	1614534.5152	1599166.6094999998	1791236.079	1716375.0267	1845205.5416	1413203.318375	1578742.3605333332	0.15980671091983656	1784272.2157666667	0.3363666934544945	0.025214847707368	0.171861030501323	0.0006225489045604	0.0059644554590442
PG243286	sp|Q14739|LBR_HUMAN Lamin-B receptor OS=Homo sapiens GN=LBR PE=1 SV=2	615	32.03	32.03	12.2	1	169	26	0	12	10	0	0.0	12	10	Q14739	LBR	Q14739	15744340.227	1635017.2577	1620417.6812	1669052.6461999998	1318835.9028999999	1618004.7435	1508198.6505	1575398.9024	1635017.2577	1620417.6812	1578474.9006	1560830.872	1567200.7654666668	0.005875788664248538	1611303.2798333333	0.045913845250330924	0.899525949293101	0.663202921944252	0.56933981246931	0.404056093041263
