HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3125","HLA-DRB3","NP_072049.2","major histocompatibility complex, class II, DR beta 3 precursor","23729440, ","2016-07-28 14:34","CD4-mediated endocytosis of HIV-1 gp120 results in MHC-II (HLA-DR) presentation to CD4+ T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3126","HLA-DRB4","NP_068818.4","major histocompatibility complex, class II, DR beta 4 precursor","1869305, 1967269, 1978941, 7512597","2016-07-28 14:33","Amino acid residues 42-49 in the V1 region of CD4 are involved in the interaction between HIV-1 gp120 and class II major histocompatibility complex molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3126","HLA-DRB4","NP_068818.4","major histocompatibility complex, class II, DR beta 4 precursor","1970352, 7645219, 12427289","2016-07-28 14:32","Genetic variability in HIV-1 gp120 affects its interactions with HLA-DR molecules and T cell receptor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3126","HLA-DRB4","NP_068818.4","major histocompatibility complex, class II, DR beta 4 precursor","23729440, ","2016-07-28 14:34","CD4-mediated endocytosis of HIV-1 gp120 results in MHC-II (HLA-DR) presentation to CD4+ T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3127","HLA-DRB5","NP_002116.2","major histocompatibility complex, class II, DR beta 5 precursor","1869305, 1967269, 1978941, 7512597","2016-07-28 14:31","Amino acid residues 42-49 in the V1 region of CD4 are involved in the interaction between HIV-1 gp120 and class II major histocompatibility complex molecules "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3127","HLA-DRB5","NP_002116.2","major histocompatibility complex, class II, DR beta 5 precursor","1970352, 7645219, 12427289","2016-07-28 14:32","Genetic variability in HIV-1 gp120 affects its interactions with HLA-DR molecules and T cell receptor "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3127","HLA-DRB5","NP_002116.2","major histocompatibility complex, class II, DR beta 5 precursor","23729440, ","2016-07-28 14:34","CD4-mediated endocytosis of HIV-1 gp120 results in MHC-II (HLA-DR) presentation to CD4+ T cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4153","MBL2","NP_000233.1","mannose-binding protein C precursor","24825317, ","2016-07-28 14:35","MBL interacts directly with HIV-1 gp120 at perinuclear vesicles in neuronal cells, in which the functional carbonhydrate recognition domain of MBL is required "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","7841","MOGS","NP_006293.2","mannosyl-oligosaccharide glucosidase isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with glucosidase (GCS1; MOGS) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4318","MMP9","NP_004985.2","matrix metalloproteinase-9 preproprotein","22528837, ","2016-07-28 14:34","Inhibition of NRF2 by siRNA results in increased NOX2, NFkappaB (p65/p50), TNF-alpha, and MMP-9 proteins in astrocytes exposed to HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","15642743, 20960177","2016-07-28 14:32","p38 MAPK-mediated p53 phosphorylation on serine 46 contributes to apoptosis induced by the HIV-1 envelope glycoprotein complex (gp120/gp41) "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","15972662, ","2016-07-28 14:33","CXCR4-tropic and CXCR4/CCR5 dual-tropic HIV-1 gp120 induce the cleavage of CD62 ligand by a mechanism dependent on matrix metalloproteinases 1 and 3, CD4, CXCR4, Galpha(i), and p38 MAPK, whereas CCR5-tropic gp120 does not "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","16841089, 17404265, 17613714, 20855878, 21948112","2016-07-28 14:33","HIV-1 gp120-induced neuronal cell death involves p38 mitogen-activated protein kinase; both HIV-1 coreceptors, CCR5 and CXCR4, can mediate HIV-1 gp120-induced neurotoxicity "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","16897667, ","2016-07-28 14:33","STAT1 associates with p38 MAP kinase in a time-dependent manner after HIV-1 gp120/HCV E2 costimulation in human hepatocytes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","17613714, ","2016-07-28 14:32","Gp120/IFN-gamma-mediated cytotoxicity of human brain micro vascular endothelial cells (HBMECs) involves p38 MAPK signaling pathway "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1432","MAPK14","NP_001306.1","mitogen-activated protein kinase 14 isoform 1","22258405, ","2016-07-28 14:34","HIV-1 gp120-mediated enhancement of potassium voltage-gated channel KV1.3 protein is required for microglia neurotoxicity through the p38 MAPK signaling pathway "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4296","MAP3K11","NP_002410.1","mitogen-activated protein kinase kinase kinase 11","12190962, 12354290","2016-07-28 14:33","Treatment of neurons with HIV-1 gp120 in culture produces apoptotic neuronal death through the mixed lineage kinase 3 (MLK3) signaling pathway "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4092","SMAD7","NP_005895.1","mothers against decapentaplegic homolog 7 isoform 1","16179804, ","2016-07-28 14:33","HIV-1 gp120-induced apoptosis in human proximal renal tubular cells is significantly enhanced by p300, and Smad7 and an anti-TGF-beta antibody inhibit this effect of p300 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","2358","FPR2","NP_001453.1","N-formyl peptide receptor 2","24041034, ","2016-07-28 14:34","FPRL1 is an alternative coreceptor usage by R5-tropic HIV-1 type C gp120/gp41, although its usage frequency is less than that of CCR5 coreceptor. The gp120 V3 crown is an important determinant for the efficient FPRL1 usage by the type-C virus "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","9368","SLC9A3R1","NP_004243.1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","22028271, ","2016-07-28 14:33","Binding of HIV-1 gp120 to CCR5 causes NHERF1-mediated activation of RhoA "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","9368","SLC9A3R1","NP_004243.1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","22028271, ","2016-07-28 14:33","NHERF1 increases ERK1/2 phosphorylation levels following HIV-1 gp120 stimulation in cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","9368","SLC9A3R1","NP_004243.1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","22028271, ","2016-07-28 14:33","Stimulation of cells with HIV-1 gp120 induces the interaction of endogenous CCR5 with NHERF1, which leads to enhanced CCR5 internalization "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","50507","NOX4","NP_058627.1","NADPH oxidase 4 isoform a","24113184, ","2016-07-28 14:34","Knockdown of NOX2 and NOX4 by siRNA abrogates HIV-1 gp120-induced reactive oxygen species (ROS), suggesting that NOX2 and NOX4 are involved in ROS production through CYP2E1 in astrocytes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5818","NECTIN1","NP_002846.3","nectin-1 isoform 1 precursor","24586397, ","2016-07-28 14:34","HIV-1 gp120-mediated disruption of polarized oral epithelial junctions leads to exposure of nectin-1 and facilitate its binding to HSV-1 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","23193","GANAB","NP_938148.1","neutral alpha-glucosidase AB isoform 2 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp120 is identified to have a physical interaction with glucosidase, alpha; neutral AB (GANAB) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4842","NOS1","NP_000611.1","nitric oxide synthase, brain isoform 1","7521167, 8581564","2016-07-28 14:32","Preincubation of human astrocytoma cells with HIV-1 gp120 produces a significant increase of nitrite and PGE2 in cell supernatants; the effect of gp120 on both nitrite and PGE2 production is inhibited by antagonists of NO synthase or cyclooxygenase "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","16001969, ","2016-07-28 14:31","HIV-1 envelope protein gp120 is able to induce COX-2 mRNA and protein in human neuroblastoma cell lines that express CXCR4 and CCR5 but not CD4; gp120 induces COX-2 promoter transcription through NF-kappaB and activating protein-1 (AP-1) sites "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","21826700, ","2016-07-28 14:33","HIV-1 gp120-mediated downregulation of P-gp is attenuated by SN50 (a nuclear factor-KappaB [NF-KappaB] inhibitor), suggesting involvement of NF-KappaB signaling in P-gp regulation in primary cultures of human fetal astrocytes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","22528837, ","2016-07-28 14:34","Inhibition of NRF2 by siRNA results in increased NOX2, NFkappaB (p65/p50), TNF-alpha, and MMP-9 proteins in astrocytes exposed to HIV-1 gp120 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","23251686, ","2016-07-28 14:34","HIV-1 gp120 and methamphetamine synergistically induce release of IL-6 through the NF-kappaB pathway in astrocytes "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","8870842, ","2016-07-28 14:33","The protein tyrosine kinase p56lck plays an active role in transmitting an HIV-1 gp120-mediated signal that increases the oxidative state of cells and as a consequence amplifies TNF-mediated NF-kappa B DNA binding "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","4790","NFKB1","NP_003989.2","nuclear factor NF-kappa-B p105 subunit isoform 1","9621091, ","2016-07-28 14:33","CD4-p56Lck interaction is required for HIV-1 gp120-induced nuclear translocation of NF-kappaB in HeLa cells "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","81929","SEH1L","NP_112493.2","nucleoporin SEH1 isoform 2","22190034, ","2016-07-28 14:33","HIV-1 gp120 is identified to have a physical interaction with SEH1-like (SEH1L) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5023","P2RX1","NP_002549.1","P2X purinoceptor 1","25031337, ","2016-07-28 14:34","Infection of CD4+ T cells with HIV-1 in the presence of inhibitors of P2X receptors greatly inhibits HIV-1 infection via both cell-free and cell-to-cell contact in a dose-dependent manner, suggesting P2X receptors interact with gp120/gp41 in viral entry "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","5027","P2RX7","NP_002553.3","P2X purinoceptor 7","25031337, 25351961","2016-07-28 14:34","Infection of CD4+ T cells with HIV-1 in the presence of inhibitors of P2X receptors greatly inhibits HIV-1 infection via both cell-free and cell-to-cell contact in a dose-dependent manner, suggesting P2X receptors interact with gp120/gp41 in viral entry "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","24145","PANX1","NP_056183.2","pannexin-1","21859844, ","2016-07-28 14:33","ATP is released from HIV-1 target cells through pannexin-1 channels upon interaction between the HIV-1 envelope protein and specific target cell receptors CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","3603","IL16","NP_004504.3","pro-interleukin-16 isoform 1","8599832, ","2016-07-28 14:32","IL-16 induces rapid translocation of PKC from the cytosol to the membrane in CD4+ cells; PKC inhibitors completely block IL-16-induced lymphocyte migration as well as the motile response induced by HIV-1 gp120 and anti-CD4 antibody binding to CD4 "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","1656","DDX6","NP_004388.2","probable ATP-dependent RNA helicase DDX6","22190034, ","2016-07-28 14:33","HIV-1 gp120 is identified to have a physical interaction with DEAD (Asp-Glu-Ala-Asp) box helicase 6 (DDX6) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579894.2","Envelope surface glycoprotein gp120","interacts with","8974","P4HA2","NP_004190.1","prolyl 4-hydroxylase subunit alpha-2 isoform 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp120 is identified to have a physical interaction with prolyl 4-hydroxylase, alpha polypeptide II (P4HA2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
